0.921736	-0.738637
0.919428	-0.743601
0.917104	-0.74863
0.914765	-0.753727
0.912409	-0.758892
0.910038	-0.764127
0.90765	-0.769432
0.905246	-0.77481
0.902824	-0.780262
0.900386	-0.785789
0.89793	-0.791391
0.895457	-0.797072
0.892966	-0.802832
0.890458	-0.808672
0.88793	-0.814595
0.885385	-0.820601
0.88282	-0.826693
0.880237	-0.832872
0.877634	-0.839139
0.875012	-0.845496
0.87237	-0.851946
0.869707	-0.858489
0.867025	-0.865129
0.864321	-0.871865
0.861597	-0.878701
0.858851	-0.885639
0.856083	-0.89268
0.853293	-0.899826
0.850481	-0.90708
0.847647	-0.914443
0.844789	-0.921919
0.841908	-0.929508
0.839003	-0.937214
0.836075	-0.945039
0.833121	-0.952985
0.830143	-0.961054
0.82714	-0.96925
0.824111	-0.977575
0.821056	-0.986031
0.817975	-0.994621
0.814867	-1.00335
0.811731	-1.01222
0.808568	-1.02123
0.805377	-1.03038
0.802157	-1.03969
0.798908	-1.04915
0.795629	-1.05876
0.792321	-1.06853
0.788981	-1.07846
0.785611	-1.08856
0.782209	-1.09883
0.778776	-1.10927
0.775309	-1.11989
0.771809	-1.13069
0.768276	-1.14167
0.764708	-1.15284
0.761106	-1.16421
0.759287	-1.16999
0.757459	-1.17582
0.755621	-1.1817
0.753775	-1.18764
0.751919	-1.19362
0.750054	-1.19966
0.74818	-1.20575
0.746296	-1.2119
0.744402	-1.2181
0.742499	-1.22435
0.740586	-1.23066
0.738663	-1.23703
0.73673	-1.24345
0.734787	-1.24994
0.732834	-1.25648
0.730871	-1.26307
0.728897	-1.26973
0.726913	-1.27645
0.724919	-1.28323
0.722914	-1.29007
0.720898	-1.29697
0.718872	-1.30394
0.716834	-1.31097
0.714786	-1.31807
0.712726	-1.32523
0.710656	-1.33245
0.708574	-1.33975
0.70648	-1.34711
0.704375	-1.35454
0.702259	-1.36204
0.700131	-1.3696
0.697991	-1.37724
0.695839	-1.38496
0.693675	-1.39274
0.691499	-1.4006
0.68931	-1.40853
0.687109	-1.41654
0.684896	-1.42462
0.68267	-1.43278
0.680431	-1.44102
0.67818	-1.44934
0.675915	-1.45774
0.673638	-1.46622
0.671347	-1.47478
0.669042	-1.48342
0.666724	-1.49215
0.664393	-1.50096
0.662048	-1.50986
0.659688	-1.51884
0.657315	-1.52792
0.654928	-1.53708
0.652526	-1.54633
0.65011	-1.55568
0.647679	-1.56511
0.645234	-1.57464
0.642773	-1.58427
0.640298	-1.59399
0.637807	-1.60381
0.635301	-1.61372
0.63278	-1.62374
0.630243	-1.63385
0.62769	-1.64407
0.625121	-1.65439
0.622536	-1.66482
0.619935	-1.67535
0.617317	-1.68599
0.614683	-1.69673
0.612032	-1.70759
0.609364	-1.71856
0.606678	-1.72964
0.603976	-1.74084
0.601256	-1.75215
0.598518	-1.76357
0.595762	-1.77512
0.592989	-1.78679
0.590197	-1.79857
0.587387	-1.81048
0.584558	-1.82252
0.58171	-1.83468
0.578843	-1.84697
0.575958	-1.85939
0.573052	-1.87194
0.570127	-1.88462
0.567183	-1.89743
0.564218	-1.91039
0.561233	-1.92348
0.558227	-1.93671
0.555201	-1.95008
0.552154	-1.96359
0.549086	-1.97725
0.545997	-1.99106
0.542886	-2.00501
0.539753	-2.01912
0.536598	-2.03337
0.533421	-2.04779
0.530221	-2.06235
0.526999	-2.07708
0.523753	-2.09197
0.520485	-2.10702
0.517192	-2.12224
0.513876	-2.13762
0.510536	-2.15317
0.507172	-2.16889
0.503783	-2.18479
0.500369	-2.20086
0.496931	-2.21711
0.493466	-2.23354
0.489977	-2.25015
0.486461	-2.26694
0.482919	-2.28393
0.47935	-2.3011
0.475754	-2.31847
0.472132	-2.33602
0.468482	-2.35378
0.466643	-2.36276
0.464797	-2.37179
0.462944	-2.38087
0.461084	-2.39
0.459217	-2.39918
0.457342	-2.40841
0.455461	-2.4177
0.453572	-2.42703
0.451676	-2.43643
0.449772	-2.44587
0.447862	-2.45537
0.445943	-2.46492
0.444018	-2.47452
0.442084	-2.48418
0.440144	-2.4939
0.438195	-2.50366
0.436239	-2.51349
0.434276	-2.52337
0.432304	-2.53331
0.430325	-2.5433
0.428338	-2.55335
0.426343	-2.56346
0.424341	-2.57362
0.42233	-2.58385
0.420311	-2.59413
0.418285	-2.60447
0.41625	-2.61487
0.414207	-2.62533
0.412156	-2.63584
0.410097	-2.64642
0.408029	-2.65706
0.405954	-2.66776
0.403869	-2.67852
0.401777	-2.68935
0.399676	-2.70023
0.397566	-2.71118
0.395448	-2.72219
0.393321	-2.73326
0.391186	-2.7444
0.389042	-2.7556
0.386889	-2.76687
0.384727	-2.7782
0.382557	-2.78959
0.380378	-2.80106
0.378189	-2.81258
0.375992	-2.82418
0.373786	-2.83584
0.37157	-2.84757
0.369345	-2.85936
0.367112	-2.87122
0.364868	-2.88316
0.362616	-2.89516
0.360354	-2.90723
0.358083	-2.91937
0.355802	-2.93158
0.353512	-2.94386
0.351212	-2.95621
0.348902	-2.96863
0.346583	-2.98112
0.344254	-2.99369
0.341915	-3.00633
0.339567	-3.01904
0.337208	-3.03183
0.334839	-3.04468
0.332461	-3.05762
0.330072	-3.07063
0.327673	-3.08371
0.325264	-3.09687
0.322844	-3.1101
0.320415	-3.12341
0.317974	-3.1368
0.315524	-3.15027
0.313063	-3.16381
0.310591	-3.17743
0.308109	-3.19113
0.305616	-3.20491
0.303112	-3.21877
0.300597	-3.23271
0.298071	-3.24673
0.295535	-3.26083
0.292987	-3.27501
0.290429	-3.28927
0.287859	-3.30362
0.285278	-3.31804
0.282686	-3.33255
0.280082	-3.34715
0.277467	-3.36183
0.274841	-3.37659
0.272203	-3.39143
0.269553	-3.40637
0.266892	-3.42138
0.264219	-3.43649
0.261535	-3.45168
0.258838	-3.46696
0.256129	-3.48232
0.253409	-3.49777
0.250676	-3.51331
0.247931	-3.52894
0.245174	-3.54466
0.242405	-3.56047
0.239624	-3.57637
0.236829	-3.59236
0.234023	-3.60844
0.231204	-3.62461
0.228372	-3.64087
0.225528	-3.65723
0.22267	-3.67367
0.2198	-3.69022
0.216917	-3.70685
0.214021	-3.72358
0.211112	-3.7404
0.20819	-3.75732
0.205255	-3.77433
0.202306	-3.79143
0.199344	-3.80864
0.196369	-3.82594
0.19338	-3.84333
0.190377	-3.86083
0.187361	-3.87842
0.184331	-3.8961
0.181287	-3.91389
0.178229	-3.93178
0.175157	-3.94976
0.172072	-3.96784
0.168972	-3.98603
0.165858	-4.00431
0.162729	-4.02269
0.159587	-4.04118
0.156429	-4.05976
0.153258	-4.07845
0.150071	-4.09724
0.14687	-4.11613
0.143655	-4.13512
0.140424	-4.15422
0.137179	-4.17341
0.133918	-4.19272
0.130643	-4.21212
0.127352	-4.23163
0.124046	-4.25125
0.120725	-4.27096
0.117388	-4.29079
0.114036	-4.31071
0.110668	-4.33075
0.107285	-4.35088
0.103886	-4.37113
0.100471	-4.39148
0.0970398	-4.41193
0.093593	-4.4325
0.0901301	-4.45316
0.0866511	-4.47394
0.0831558	-4.49482
0.0796442	-4.51581
0.0761162	-4.53691
0.0725718	-4.55811
0.0690108	-4.57942
0.0654331	-4.60084
0.0618387	-4.62236
0.0582275	-4.64399
0.0545993	-4.66573
0.0509542	-4.68758
0.0472921	-4.70954
0.0436127	-4.7316
0.0399162	-4.75377
0.0362023	-4.77605
0.032471	-4.79844
0.0287222	-4.82093
0.0249559	-4.84354
0.0211718	-4.86624
0.0173701	-4.88906
0.0135505	-4.91199
0.00971302	-4.93502
0.00585754	-4.95816
0.00198398	-4.9814
-0.00190774	-5.00475
-0.0058177	-5.02821
-0.00974599	-5.05178
-0.0136927	-5.07545
-0.0176579	-5.09922
-0.0216416	-5.1231
-0.0256441	-5.14709
-0.0296652	-5.17118
-0.0337052	-5.19538
-0.0377641	-5.21967
-0.041842	-5.24408
-0.0459389	-5.26858
-0.050055	-5.29319
-0.0541903	-5.3179
-0.0583449	-5.34271
-0.0625189	-5.36763
-0.0667124	-5.39264
-0.0709254	-5.41775
-0.075158	-5.44297
-0.0794103	-5.46828
-0.0836824	-5.49369
-0.0879743	-5.51919
-0.0922862	-5.5448
-0.0966181	-5.57049
-0.10097	-5.59629
-0.105342	-5.62217
-0.109734	-5.64815
-0.114147	-5.67422
-0.11858	-5.70038
-0.123033	-5.72664
-0.127507	-5.75298
-0.132002	-5.77941
-0.136517	-5.80592
-0.141053	-5.83252
-0.14561	-5.85921
-0.150187	-5.88598
-0.154786	-5.91283
-0.159405	-5.93976
-0.164045	-5.96677
-0.168707	-5.99386
-0.17339	-6.02103
-0.178094	-6.04826
-0.182819	-6.07558
-0.187565	-6.10296
-0.192333	-6.13042
-0.197123	-6.15794
-0.201934	-6.18553
-0.206766	-6.21318
-0.21162	-6.2409
-0.216496	-6.26868
-0.221393	-6.29652
-0.226312	-6.32441
-0.231253	-6.35236
-0.236216	-6.38037
-0.241201	-6.40842
-0.251214	-6.46463
-0.261315	-6.52102
-0.271504	-6.57757
-0.281781	-6.63426
-0.292147	-6.69108
-0.302602	-6.748
-0.313146	-6.805
-0.323779	-6.86205
-0.334501	-6.91913
-0.345312	-6.97622
-0.356212	-7.03328
-0.367202	-7.09029
-0.37828	-7.14723
-0.389448	-7.20406
-0.400704	-7.26074
-0.406377	-7.289
-0.412071	-7.31721
-0.417788	-7.34536
-0.423526	-7.37345
-0.429287	-7.40149
-0.435069	-7.42945
-0.440873	-7.45735
-0.4467	-7.48516
-0.452547	-7.5129
-0.458417	-7.54055
-0.464308	-7.56811
-0.47022	-7.59558
-0.476154	-7.62294
-0.48211	-7.6502
-0.488087	-7.67735
-0.494085	-7.70438
-0.500104	-7.73129
-0.506144	-7.75808
-0.512205	-7.78473
-0.518286	-7.81125
-0.524389	-7.83763
-0.530512	-7.86385
-0.536656	-7.88992
-0.54282	-7.91584
-0.549004	-7.94159
-0.555208	-7.96716
-0.561433	-7.99256
-0.567677	-8.01778
-0.573941	-8.04281
-0.577083	-8.05523
-0.580229	-8.06759
-0.583381	-8.07991
-0.586537	-8.09217
-0.589698	-8.10439
-0.592864	-8.11654
-0.596034	-8.12865
-0.599209	-8.1407
-0.602389	-8.1527
-0.605574	-8.16463
-0.608763	-8.17652
-0.611957	-8.18834
-0.615156	-8.20011
-0.618359	-8.21181
-0.621567	-8.22346
-0.624779	-8.23504
-0.627996	-8.24656
-0.631217	-8.25802
-0.634443	-8.26942
-0.637673	-8.28075
-0.640908	-8.29202
-0.644147	-8.30322
-0.64739	-8.31436
-0.650638	-8.32542
-0.65389	-8.33642
-0.657147	-8.34735
-0.660407	-8.35821
-0.663672	-8.369
-0.666941	-8.37971
-0.670215	-8.39036
-0.673492	-8.40093
-0.676774	-8.41142
-0.68006	-8.42184
-0.683349	-8.43219
-0.686643	-8.44245
-0.689941	-8.45264
-0.693243	-8.46275
-0.696549	-8.47278
-0.699858	-8.48274
-0.703172	-8.49261
-0.706489	-8.50239
-0.70981	-8.5121
-0.713135	-8.52172
-0.716464	-8.53126
-0.719797	-8.54071
-0.723133	-8.55007
-0.726473	-8.55935
-0.729816	-8.56854
-0.733163	-8.57764
-0.736514	-8.58665
-0.739868	-8.59557
-0.743226	-8.6044
-0.746587	-8.61314
-0.749952	-8.62178
-0.753319	-8.63033
-0.756691	-8.63879
-0.760065	-8.64714
-0.763443	-8.65541
-0.766824	-8.66357
-0.770208	-8.67164
-0.773596	-8.6796
-0.776986	-8.68747
-0.78038	-8.69524
-0.783776	-8.7029
-0.787176	-8.71046
-0.790578	-8.71792
-0.793984	-8.72527
-0.797392	-8.73252
-0.800803	-8.73966
-0.804217	-8.7467
-0.807634	-8.75362
-0.811053	-8.76044
-0.814475	-8.76715
-0.8179	-8.77375
-0.821327	-8.78024
-0.824757	-8.78661
-0.828189	-8.79288
-0.831624	-8.79903
-0.835061	-8.80506
-0.8385	-8.81098
-0.841942	-8.81678
-0.845386	-8.82247
-0.848833	-8.82804
-0.852281	-8.83349
-0.855732	-8.83882
-0.859184	-8.84404
-0.862639	-8.84913
-0.866096	-8.8541
-0.869554	-8.85894
-0.873015	-8.86367
-0.876477	-8.86827
-0.879941	-8.87274
-0.883407	-8.87709
-0.886875	-8.88132
-0.890344	-8.88541
-0.893815	-8.88938
-0.897287	-8.89322
-0.900761	-8.89693
-0.904237	-8.90052
-0.907713	-8.90397
-0.911192	-8.90729
-0.914671	-8.91047
-0.918152	-8.91353
-0.921633	-8.91645
-0.925116	-8.91924
-0.928601	-8.92189
-0.932086	-8.92441
-0.935572	-8.92679
-0.939059	-8.92903
-0.942547	-8.93114
-0.946035	-8.9331
-0.949525	-8.93493
-0.953015	-8.93662
-0.956506	-8.93817
-0.959997	-8.93958
-0.963489	-8.94085
-0.966982	-8.94198
-0.970475	-8.94296
-0.973968	-8.9438
-0.977462	-8.9445
-0.980956	-8.94505
-0.98445	-8.94546
-0.987944	-8.94572
-0.991439	-8.94583
-0.994933	-8.94581
-0.998428	-8.94563
-1.00192	-8.9453
-1.00542	-8.94483
-1.00891	-8.94421
-1.0124	-8.94344
-1.0159	-8.94252
-1.01939	-8.94146
-1.02288	-8.94024
-1.02638	-8.93887
-1.02987	-8.93735
-1.03336	-8.93567
-1.03685	-8.93385
-1.04034	-8.93187
-1.04383	-8.92974
-1.04732	-8.92746
-1.0508	-8.92503
-1.05429	-8.92244
-1.05778	-8.91969
-1.06126	-8.91679
-1.06474	-8.91374
-1.06822	-8.91053
-1.07171	-8.90717
-1.07518	-8.90365
-1.07866	-8.89997
-1.08214	-8.89614
-1.08561	-8.89215
-1.08909	-8.888
-1.09256	-8.8837
-1.09603	-8.87924
-1.0995	-8.87463
-1.10296	-8.86985
-1.10643	-8.86492
-1.10989	-8.85983
-1.11335	-8.85458
-1.11681	-8.84917
-1.12027	-8.84361
-1.12372	-8.83789
-1.12718	-8.832
-1.13063	-8.82596
-1.13407	-8.81977
-1.13752	-8.81341
-1.14096	-8.80689
-1.1444	-8.80022
-1.14784	-8.79338
-1.15127	-8.78639
-1.15471	-8.77924
-1.15814	-8.77193
-1.16156	-8.76446
-1.16499	-8.75683
-1.16841	-8.74905
-1.17182	-8.7411
-1.17524	-8.733
-1.17865	-8.72474
-1.18206	-8.71632
-1.18546	-8.70774
-1.18886	-8.69901
-1.19226	-8.69011
-1.19566	-8.68106
-1.19905	-8.67186
-1.20244	-8.66249
-1.20582	-8.65297
-1.2092	-8.64329
-1.21258	-8.63346
-1.21595	-8.62346
-1.21932	-8.61332
-1.22268	-8.60302
-1.22604	-8.59256
-1.2294	-8.58195
-1.23275	-8.57118
-1.2361	-8.56026
-1.23944	-8.54918
-1.24278	-8.53795
-1.24612	-8.52657
-1.24945	-8.51504
-1.25277	-8.50335
-1.2561	-8.49151
-1.25941	-8.47953
-1.26272	-8.46738
-1.26603	-8.45509
-1.26934	-8.44265
-1.27263	-8.43006
-1.27593	-8.41732
-1.27921	-8.40444
-1.2825	-8.3914
-1.28578	-8.37822
-1.28905	-8.36489
-1.29232	-8.35141
-1.29558	-8.33779
-1.29883	-8.32403
-1.30209	-8.31012
-1.30533	-8.29606
-1.30857	-8.28187
-1.31181	-8.26753
-1.31504	-8.25305
-1.31826	-8.23843
-1.32148	-8.22367
-1.32469	-8.20877
-1.3279	-8.19373
-1.3311	-8.17855
-1.33429	-8.16324
-1.33748	-8.14778
-1.34067	-8.1322
-1.34384	-8.11648
-1.34701	-8.10062
-1.35018	-8.08463
-1.35333	-8.06851
-1.35649	-8.05226
-1.35963	-8.03587
-1.36277	-8.01936
-1.3659	-8.00272
-1.36903	-7.98595
-1.37215	-7.96905
-1.37526	-7.95202
-1.37837	-7.93487
-1.38147	-7.9176
-1.38456	-7.9002
-1.38765	-7.88268
-1.39073	-7.86504
-1.3938	-7.84728
-1.39686	-7.82939
-1.39992	-7.81139
-1.40297	-7.79328
-1.40602	-7.77504
-1.40905	-7.75669
-1.41208	-7.73822
-1.41511	-7.71965
-1.41812	-7.70095
-1.42113	-7.68215
-1.42413	-7.66324
-1.42713	-7.64421
-1.43011	-7.62508
-1.43309	-7.60585
-1.43606	-7.5865
-1.43902	-7.56705
-1.44198	-7.5475
-1.44493	-7.52784
-1.44787	-7.50809
-1.4508	-7.48823
-1.45373	-7.46827
-1.45664	-7.44822
-1.45955	-7.42807
-1.46246	-7.40782
-1.46535	-7.38747
-1.46823	-7.36704
-1.47111	-7.34651
-1.47398	-7.32589
-1.47684	-7.30518
-1.4797	-7.28438
-1.48254	-7.2635
-1.48538	-7.24252
-1.48821	-7.22146
-1.49103	-7.20032
-1.49384	-7.1791
-1.49665	-7.15779
-1.49944	-7.13641
-1.50223	-7.11494
-1.50501	-7.0934
-1.50778	-7.07178
-1.51054	-7.05008
-1.5133	-7.02831
-1.51604	-7.00647
-1.51878	-6.98456
-1.52151	-6.96258
-1.52423	-6.94052
-1.52694	-6.9184
-1.52964	-6.89621
-1.53234	-6.87396
-1.53502	-6.85164
-1.5377	-6.82927
-1.54036	-6.80682
-1.54302	-6.78432
-1.54567	-6.76176
-1.54831	-6.73914
-1.55095	-6.71647
-1.55357	-6.69374
-1.55619	-6.67096
-1.55879	-6.64812
-1.56139	-6.62523
-1.56398	-6.60229
-1.56913	-6.55632
-1.57426	-6.51016
-1.57934	-6.46382
-1.58439	-6.4173
-1.58941	-6.37064
-1.59438	-6.32382
-1.59932	-6.27686
-1.60423	-6.22978
-1.60909	-6.18257
-1.61392	-6.13526
-1.61872	-6.08785
-1.62347	-6.04034
-1.62819	-5.99276
-1.63287	-5.94511
-1.63752	-5.8974
-1.64213	-5.84964
-1.65127	-5.75403
-1.66026	-5.65831
-1.6691	-5.56254
-1.67779	-5.4668
-1.68633	-5.37116
-1.69053	-5.32342
-1.69469	-5.27574
-1.69881	-5.22812
-1.70289	-5.18058
-1.70694	-5.13311
-1.71095	-5.08573
-1.71492	-5.03845
-1.71886	-4.99127
-1.72276	-4.9442
-1.72662	-4.89724
-1.73045	-4.85041
-1.73424	-4.80372
-1.73799	-4.75715
-1.74171	-4.71074
-1.74539	-4.66447
-1.74903	-4.61837
-1.75264	-4.57242
-1.75621	-4.52665
-1.75975	-4.48105
-1.76325	-4.43564
-1.76671	-4.39041
-1.77014	-4.34537
-1.77184	-4.32295
-1.77353	-4.30058
-1.77521	-4.27827
-1.77688	-4.256
-1.77854	-4.23379
-1.7802	-4.21163
-1.78184	-4.18952
-1.78348	-4.16747
-1.78511	-4.14547
-1.78673	-4.12353
-1.78834	-4.10164
-1.78994	-4.07981
-1.79153	-4.05804
-1.79312	-4.03632
-1.7947	-4.01467
-1.79626	-3.99307
-1.79782	-3.97153
-1.79937	-3.95005
-1.80092	-3.92863
-1.80245	-3.90727
-1.80398	-3.88597
-1.8055	-3.86473
-1.80701	-3.84356
-1.80851	-3.82245
-1.81	-3.8014
-1.81149	-3.78041
-1.81296	-3.75949
-1.81443	-3.73863
-1.81589	-3.71784
-1.81734	-3.69711
-1.81879	-3.67645
-1.82022	-3.65585
-1.82165	-3.63532
-1.82307	-3.61485
-1.82448	-3.59445
-1.82589	-3.57412
-1.82728	-3.55386
-1.82867	-3.53366
-1.83005	-3.51354
-1.83143	-3.49348
-1.83279	-3.47349
-1.83415	-3.45356
-1.8355	-3.43371
-1.83684	-3.41393
-1.83817	-3.39422
-1.8395	-3.37457
-1.84081	-3.355
-1.84213	-3.3355
-1.84343	-3.31607
-1.84472	-3.29671
-1.84601	-3.27742
-1.84729	-3.25821
-1.84856	-3.23906
-1.84983	-3.21999
-1.85109	-3.20099
-1.85234	-3.18206
-1.85358	-3.16321
-1.85482	-3.14443
-1.85604	-3.12572
-1.85727	-3.10708
-1.85848	-3.08852
-1.85969	-3.07003
-1.86089	-3.05161
-1.86208	-3.03327
-1.86326	-3.015
-1.86444	-2.99681
-1.86561	-2.97869
-1.86677	-2.96064
-1.86793	-2.94267
-1.86908	-2.92477
-1.87022	-2.90695
-1.87136	-2.8892
-1.87249	-2.87153
-1.87361	-2.85393
-1.87472	-2.83641
-1.87583	-2.81896
-1.87693	-2.80158
-1.87803	-2.78429
-1.87911	-2.76706
-1.88019	-2.74991
-1.88127	-2.73284
-1.88234	-2.71584
-1.8834	-2.69892
-1.88445	-2.68207
-1.8855	-2.6653
-1.88654	-2.6486
-1.88758	-2.63198
-1.8886	-2.61543
-1.88962	-2.59896
-1.89064	-2.58256
-1.89165	-2.56624
-1.89265	-2.54999
-1.89365	-2.53382
-1.89464	-2.51772
-1.89562	-2.5017
-1.8966	-2.48576
-1.89757	-2.46988
-1.89853	-2.45409
-1.89949	-2.43837
-1.90044	-2.42272
-1.90139	-2.40715
-1.90233	-2.39165
-1.90327	-2.37623
-1.90419	-2.36088
-1.90512	-2.3456
-1.90603	-2.3304
-1.90694	-2.31528
-1.90785	-2.30023
-1.90875	-2.28525
-1.90964	-2.27035
-1.91053	-2.25552
-1.91141	-2.24076
-1.91228	-2.22608
-1.91315	-2.21147
-1.91402	-2.19694
-1.91487	-2.18247
-1.91573	-2.16808
-1.91657	-2.15377
-1.91741	-2.13953
-1.91825	-2.12536
-1.91908	-2.11126
-1.9199	-2.09723
-1.92072	-2.08328
-1.92154	-2.0694
-1.92235	-2.05559
-1.92315	-2.04185
-1.92395	-2.02819
-1.92474	-2.01459
-1.92553	-2.00107
-1.92631	-1.98762
-1.92708	-1.97424
-1.92786	-1.96093
-1.92862	-1.94769
-1.92938	-1.93453
-1.93014	-1.92143
-1.93089	-1.9084
-1.93163	-1.89544
-1.93237	-1.88256
-1.93311	-1.86974
-1.93384	-1.85699
-1.93457	-1.84431
-1.93529	-1.8317
-1.936	-1.81916
-1.93671	-1.80668
-1.93742	-1.79428
-1.93812	-1.78194
-1.93881	-1.76967
-1.93951	-1.75747
-1.94019	-1.74534
-1.94087	-1.73327
-1.94155	-1.72127
-1.94222	-1.70934
-1.94289	-1.69748
-1.94355	-1.68568
-1.94421	-1.67395
-1.94487	-1.66228
-1.94552	-1.65068
-1.94616	-1.63915
-1.9468	-1.62768
-1.94744	-1.61627
-1.94807	-1.60493
-1.9487	-1.59366
-1.94932	-1.58245
-1.94994	-1.5713
-1.95055	-1.56022
-1.95116	-1.5492
-1.95176	-1.53825
-1.95237	-1.52736
-1.95296	-1.51653
-1.95355	-1.50577
